date,entity_id,primary_metric,secondary_metric,revenue_or_value,quality_score,risk_score
2026-03-26,EXP012,77.1,22.0,85560,92.1,19.3
2026-03-26,EXP013,76.3,68.1,110574,80.9,41.9
2026-03-26,EXP014,50.8,53.2,87651,73.0,46.3
2026-03-26,EXP015,86.9,67.5,79709,73.6,41.7
2026-03-26,EXP016,73.1,62.2,155979,85.0,27.1
2026-03-26,EXP017,53.3,60.9,113173,78.2,74.4
2026-03-26,EXP018,86.5,45.6,140432,66.6,64.6
2026-03-26,EXP019,41.9,47.5,119850,87.1,60.1
2026-03-26,EXP020,68.5,40.0,16456,71.8,51.5
2026-03-26,EXP021,51.8,61.8,54546,70.0,91.3
2026-03-26,EXP022,45.5,52.2,167007,97.7,36.4
2026-03-26,EXP023,48.1,35.2,135762,84.1,13.8
2026-03-26,EXP024,56.3,21.6,35185,68.0,73.5
2026-03-26,EXP025,52.2,75.1,161324,89.8,24.0
2026-03-26,EXP026,91.1,66.0,1817,74.0,64.9
2026-03-26,EXP027,70.9,61.4,131697,85.5,60.5
2026-03-26,EXP028,55.9,81.2,49938,87.1,64.3
2026-03-26,EXP029,90.1,62.6,158436,93.8,82.7
2026-03-26,EXP030,61.4,26.6,105953,84.0,59.5
2026-03-26,EXP031,56.8,54.3,148121,92.0,63.6
2026-03-26,EXP032,66.8,26.5,74240,69.3,27.9
2026-03-27,EXP001,41.8,71.2,14819,97.4,9.3
2026-03-27,EXP002,59.4,80.7,14379,75.4,63.9
2026-03-27,EXP003,49.7,72.3,149962,87.5,35.3
2026-03-27,EXP004,77.1,65.0,58549,92.3,35.5
2026-03-27,EXP005,55.3,26.9,97979,94.8,66.6
2026-03-27,EXP006,89.5,29.2,174916,90.5,26.3
2026-03-27,EXP007,48.2,60.3,126121,91.9,74.7
2026-03-27,EXP008,84.8,82.0,73111,67.6,42.2
2026-03-27,EXP009,44.7,72.1,14840,85.1,61.9
2026-03-27,EXP010,48.0,70.6,80523,69.0,14.9
2026-03-27,EXP011,69.6,72.8,132313,75.6,23.3
2026-03-27,EXP012,49.9,53.7,70832,66.8,63.5
2026-03-27,EXP013,90.8,44.3,136007,95.7,33.4
2026-03-27,EXP014,49.4,73.3,15257,83.8,8.7
2026-03-27,EXP015,61.6,68.0,52638,73.2,27.0
2026-03-27,EXP016,42.9,43.3,163837,93.3,28.6
2026-03-27,EXP017,81.4,58.0,144678,63.9,60.7
2026-03-27,EXP018,72.8,77.8,94839,76.3,48.6
2026-03-27,EXP019,43.3,63.4,110938,66.9,33.0
2026-03-27,EXP020,88.5,39.8,139060,91.7,18.6
2026-03-27,EXP021,71.1,75.3,79531,77.5,30.8
2026-03-27,EXP022,57.8,33.1,25211,86.6,10.5
2026-03-27,EXP023,88.8,33.9,88749,70.4,56.6
2026-03-27,EXP024,53.0,39.9,99130,65.6,76.0
2026-03-27,EXP025,57.3,23.2,31425,76.7,46.1
2026-03-27,EXP026,78.3,76.7,101408,98.3,85.2
2026-03-27,EXP027,59.0,64.8,99510,76.7,62.3
2026-03-27,EXP028,54.3,45.7,174501,77.3,80.1
2026-03-27,EXP029,64.9,48.9,66240,92.2,28.9
2026-03-27,EXP030,71.0,73.9,28746,70.9,65.6
2026-03-27,EXP031,66.1,48.5,96416,95.6,48.1
2026-03-27,EXP032,92.0,35.0,67293,94.7,33.8
2026-03-28,EXP001,46.7,21.7,84289,66.4,22.9
2026-03-28,EXP002,64.5,65.6,158824,73.2,31.9
2026-03-28,EXP003,93.9,24.7,10995,75.5,80.3
2026-03-28,EXP004,75.5,42.7,96590,66.6,11.3
2026-03-28,EXP005,74.7,73.3,62833,90.5,49.0
2026-03-28,EXP006,76.3,64.0,76958,73.5,61.7
2026-03-28,EXP007,65.1,51.3,37996,63.9,49.5
2026-03-28,EXP008,40.0,71.3,89059,64.9,68.3
2026-03-28,EXP009,75.0,77.5,132336,88.5,27.2
2026-03-28,EXP010,91.8,68.8,86147,96.0,50.7
2026-03-28,EXP011,95.1,54.1,105863,86.5,58.0
2026-03-28,EXP012,76.4,58.4,122842,78.1,8.8
2026-03-28,EXP013,58.6,76.5,153575,93.7,39.4
2026-03-28,EXP014,49.6,75.3,91177,93.9,65.2
2026-03-28,EXP015,67.8,61.6,40176,81.9,47.0
2026-03-28,EXP016,72.7,24.9,74771,89.3,42.2
2026-03-28,EXP017,72.8,20.8,64858,92.1,26.7
2026-03-28,EXP018,50.5,50.6,128976,85.5,35.5
2026-03-28,EXP019,92.4,63.7,65546,91.6,46.9
2026-03-28,EXP020,52.6,41.4,160283,80.8,30.8
2026-03-28,EXP021,68.6,55.2,60268,82.2,14.2
2026-03-28,EXP022,69.9,50.4,79811,66.8,25.9
2026-03-28,EXP023,53.0,56.5,122337,63.5,46.7
2026-03-28,EXP024,62.7,44.3,22266,97.1,38.7
2026-03-28,EXP025,57.9,57.0,49562,81.2,83.6
2026-03-28,EXP026,92.5,49.4,120854,82.2,19.9
2026-03-28,EXP027,62.1,38.6,155105,78.2,48.2
2026-03-28,EXP028,83.1,38.4,30407,64.2,12.0
2026-03-28,EXP029,55.8,64.6,145266,79.9,26.6
2026-03-28,EXP030,87.5,62.8,62906,96.7,70.0
2026-03-28,EXP031,57.8,54.6,108932,78.5,32.5
2026-03-28,EXP032,63.0,64.3,9100,71.5,52.5
2026-03-29,EXP001,40.4,21.5,155388,66.6,93.8
2026-03-29,EXP002,44.3,36.6,84391,67.8,51.9
2026-03-29,EXP003,47.0,23.2,145129,79.1,16.5
2026-03-29,EXP004,80.0,66.9,8057,91.6,19.9
2026-03-29,EXP005,71.4,71.9,87092,64.8,60.4
2026-03-29,EXP006,74.1,54.4,50835,66.1,86.7
2026-03-29,EXP007,47.3,32.2,72302,65.2,57.9
2026-03-29,EXP008,79.1,66.3,152293,85.5,52.1
2026-03-29,EXP009,43.0,49.6,72749,65.8,46.9
2026-03-29,EXP010,41.6,59.1,20515,82.9,53.4
2026-03-29,EXP011,82.7,63.3,149656,94.9,83.2
2026-03-29,EXP012,60.2,52.0,115433,78.5,8.0
2026-03-29,EXP013,79.3,46.9,78304,77.1,13.6
2026-03-29,EXP014,49.3,41.0,77112,96.2,74.4
2026-03-29,EXP015,95.0,46.4,93511,91.6,43.1
2026-03-29,EXP016,83.8,34.4,15997,63.1,68.4
2026-03-29,EXP017,69.7,56.0,143599,77.6,34.0
2026-03-29,EXP018,88.8,43.9,98248,87.9,92.9
2026-03-29,EXP019,44.7,43.3,89325,82.5,55.4
2026-03-29,EXP020,42.2,78.3,76424,72.8,24.9
2026-03-29,EXP021,51.6,40.1,42363,79.1,30.9
2026-03-29,EXP022,42.3,43.4,112130,85.4,39.8
2026-03-29,EXP023,91.1,65.6,34001,90.7,49.6
2026-03-29,EXP024,48.2,37.6,65089,79.0,52.4
2026-03-29,EXP025,77.2,71.5,64123,68.5,88.3
2026-03-29,EXP026,57.2,71.8,32606,85.5,40.4
2026-03-29,EXP027,86.6,38.8,31345,85.7,80.0
2026-03-29,EXP028,72.3,25.4,104464,74.6,21.5
2026-03-29,EXP029,68.5,64.2,160344,85.9,68.2
2026-03-29,EXP030,41.2,53.2,31025,64.3,53.0
2026-03-29,EXP031,42.8,69.2,10883,70.9,87.9
2026-03-29,EXP032,46.8,68.9,141893,87.4,18.0
2026-03-30,EXP001,61.9,71.4,109655,81.4,31.7
2026-03-30,EXP002,63.4,66.5,75427,97.4,66.0
2026-03-30,EXP003,45.0,69.0,20692,62.5,67.2
2026-03-30,EXP004,44.5,74.9,99117,62.6,28.4
2026-03-30,EXP005,84.8,24.9,109463,85.9,63.8
2026-03-30,EXP006,45.6,33.2,155260,71.7,29.2
2026-03-30,EXP007,68.9,41.8,17044,96.8,58.6
2026-03-30,EXP008,44.7,74.2,162025,78.5,39.5
2026-03-30,EXP009,95.0,40.6,32218,96.7,14.2
2026-03-30,EXP010,54.0,75.7,155121,69.2,90.6
2026-03-30,EXP011,53.1,54.3,95335,74.7,21.6
2026-03-30,EXP012,42.0,43.5,22579,76.8,16.3
2026-03-30,EXP013,92.6,75.2,131029,83.6,29.5
2026-03-30,EXP014,50.9,77.1,116346,69.7,9.2
2026-03-30,EXP015,91.3,48.6,71684,78.4,87.2
2026-03-30,EXP016,93.2,46.3,84960,70.4,17.5
2026-03-30,EXP017,80.2,27.0,133891,90.4,27.2
2026-03-30,EXP018,51.6,29.8,109742,73.4,80.4
2026-03-30,EXP019,64.9,40.6,139081,65.2,78.1
2026-03-30,EXP020,79.8,22.5,70514,64.8,41.2
2026-03-30,EXP021,63.3,26.9,117426,79.7,60.5
2026-03-30,EXP022,79.9,45.5,25273,83.7,80.2
2026-03-30,EXP023,60.7,20.7,35273,71.0,46.2
2026-03-30,EXP024,95.5,62.1,25328,85.5,74.9
2026-03-30,EXP025,76.0,59.2,12799,66.7,24.0
2026-03-30,EXP026,54.3,31.1,147396,71.7,67.0
2026-03-30,EXP027,83.6,72.2,91650,70.4,70.0
2026-03-30,EXP028,89.4,27.9,117612,80.5,72.8
2026-03-30,EXP029,60.6,53.5,8914,63.5,93.3
2026-03-30,EXP030,90.6,43.8,137277,85.2,23.1
2026-03-30,EXP031,46.6,55.2,128139,87.5,71.8
2026-03-30,EXP032,94.0,74.2,158534,73.5,32.2
2026-03-31,EXP001,60.1,52.8,4534,64.4,45.2
2026-03-31,EXP002,92.7,58.0,148360,85.1,65.9
2026-03-31,EXP003,84.9,20.9,169568,94.4,91.4
2026-03-31,EXP004,88.4,28.0,169866,97.2,21.2
2026-03-31,EXP005,77.8,78.9,114660,90.4,12.7
2026-03-31,EXP006,41.8,65.3,51128,62.1,60.7
2026-03-31,EXP007,78.8,53.7,74280,88.5,11.6
2026-03-31,EXP008,70.5,79.6,74300,76.7,29.1
2026-03-31,EXP009,90.7,76.7,122989,65.2,92.3
2026-03-31,EXP010,52.1,75.9,60536,71.6,64.2
2026-03-31,EXP011,83.9,55.5,58697,86.4,76.6
2026-03-31,EXP012,87.8,35.4,91583,63.7,49.4
2026-03-31,EXP013,46.2,22.4,145591,74.7,22.2
2026-03-31,EXP014,60.9,43.4,40943,91.8,42.5
2026-03-31,EXP015,76.0,60.7,161193,77.1,37.6
2026-03-31,EXP016,44.9,43.7,2938,83.9,54.0
2026-03-31,EXP017,78.2,50.3,137831,97.5,92.0
2026-03-31,EXP018,44.9,59.2,2628,64.9,79.0
2026-03-31,EXP019,66.2,75.7,22775,96.0,28.6
2026-03-31,EXP020,73.3,79.8,165917,91.8,51.3
2026-03-31,EXP021,70.7,32.8,76674,75.3,73.3
2026-03-31,EXP022,96.0,60.2,17322,82.3,74.7
2026-03-31,EXP023,86.0,64.6,58940,74.6,18.6
2026-03-31,EXP024,78.3,76.0,103944,89.6,16.8
2026-03-31,EXP025,65.3,48.7,95791,92.9,38.4
2026-03-31,EXP026,44.0,48.2,75038,92.5,26.7
2026-03-31,EXP027,61.2,34.1,117595,89.1,39.5
2026-03-31,EXP028,59.2,60.3,64120,72.8,18.1
2026-03-31,EXP029,53.6,27.8,67417,75.5,75.3
2026-03-31,EXP030,62.3,34.3,101417,72.3,16.8
2026-03-31,EXP031,53.8,65.5,74828,90.3,58.3
2026-03-31,EXP032,70.4,52.0,68515,62.9,20.8
2026-04-01,EXP001,61.9,37.9,73375,87.9,54.0
2026-04-01,EXP002,65.4,54.7,51698,97.7,93.2
2026-04-01,EXP003,80.4,29.2,108797,89.4,14.1
2026-04-01,EXP004,48.2,35.9,33932,91.8,86.3
2026-04-01,EXP005,49.5,28.6,133402,68.9,23.3
2026-04-01,EXP006,90.4,61.6,40714,88.2,79.7
2026-04-01,EXP007,68.7,38.6,167327,84.1,50.3
2026-04-01,EXP008,77.8,45.2,75193,85.9,58.6
2026-04-01,EXP009,52.0,33.6,27014,66.3,26.6
2026-04-01,EXP010,61.2,64.6,165216,84.6,55.1
2026-04-01,EXP011,85.7,46.2,93296,91.4,44.3
2026-04-01,EXP012,65.3,23.1,150283,86.0,11.5
2026-04-01,EXP013,63.3,48.9,88436,84.5,46.2
2026-04-01,EXP014,90.5,48.6,64548,78.0,31.6
2026-04-01,EXP015,82.9,40.9,9995,69.6,54.7
2026-04-01,EXP016,90.5,80.4,154241,68.1,80.0
2026-04-01,EXP017,59.3,61.1,87025,72.9,25.2
2026-04-01,EXP018,81.2,75.1,40954,80.9,47.6
2026-04-01,EXP019,46.8,26.3,92326,77.2,58.1
2026-04-01,EXP020,40.2,46.5,53125,78.1,44.5
2026-04-01,EXP021,76.6,33.3,103730,74.2,30.2
2026-04-01,EXP022,92.2,60.7,61746,70.0,21.9
2026-04-01,EXP023,54.4,27.0,105446,63.3,36.2
2026-04-01,EXP024,49.4,77.1,39129,74.1,86.0
2026-04-01,EXP025,49.8,42.1,83002,79.4,33.6
2026-04-01,EXP026,88.8,43.1,110027,66.3,25.0
2026-04-01,EXP027,84.4,80.5,174914,63.2,32.7
2026-04-01,EXP028,43.8,68.4,38391,98.7,28.4
2026-04-01,EXP029,76.9,33.4,152104,71.6,21.0
2026-04-01,EXP030,67.8,25.4,24782,73.7,13.0
2026-04-01,EXP031,64.0,56.9,138933,62.9,79.4
2026-04-01,EXP032,49.2,45.0,24760,80.3,77.7
2026-04-02,EXP001,60.1,41.9,32636,83.6,33.1
2026-04-02,EXP002,45.3,54.6,132033,87.3,67.0
2026-04-02,EXP003,86.2,39.9,72576,66.4,83.8
2026-04-02,EXP004,94.0,46.4,38076,91.5,71.0
2026-04-02,EXP005,90.6,61.4,69217,65.5,30.1
2026-04-02,EXP006,83.0,27.0,28474,94.9,55.9
2026-04-02,EXP007,73.3,26.4,113956,93.0,51.2
2026-04-02,EXP008,55.0,35.1,61212,84.5,32.8
2026-04-02,EXP009,50.5,71.2,35153,72.8,90.8
2026-04-02,EXP010,41.1,32.4,23496,79.8,64.8
2026-04-02,EXP011,81.9,79.9,17244,63.1,87.8
2026-04-02,EXP012,91.2,57.5,126645,98.5,39.3
2026-04-02,EXP013,51.3,56.3,58617,71.3,17.9
2026-04-02,EXP014,43.1,78.4,89590,78.9,33.9
2026-04-02,EXP015,49.1,37.8,113100,96.3,85.5
2026-04-02,EXP016,85.0,32.9,27406,89.3,80.1
2026-04-02,EXP017,41.3,61.5,88982,72.5,22.8
2026-04-02,EXP018,79.4,37.2,47652,62.3,80.7
2026-04-02,EXP019,89.9,61.5,31208,89.1,39.9
2026-04-02,EXP020,51.1,53.1,128964,96.6,27.3
2026-04-02,EXP021,63.8,24.3,81824,64.2,54.9
2026-04-02,EXP022,46.5,52.3,80590,77.7,77.7
2026-04-02,EXP023,63.8,45.0,69692,76.0,84.0
2026-04-02,EXP024,73.1,41.1,145505,68.9,13.0
2026-04-02,EXP025,84.1,77.7,6846,95.3,9.7
2026-04-02,EXP026,73.6,45.5,19140,73.7,88.5
2026-04-02,EXP027,50.9,69.8,93894,74.1,30.6
2026-04-02,EXP028,74.9,52.9,61757,76.4,77.2
2026-04-02,EXP029,55.6,44.3,38632,74.0,57.2
2026-04-02,EXP030,54.7,80.9,43890,86.9,18.7
2026-04-02,EXP031,91.3,76.5,69892,84.0,39.8
2026-04-02,EXP032,87.0,42.6,150426,67.7,34.7
2026-04-03,EXP001,69.0,22.9,121080,64.8,12.4
2026-04-03,EXP002,58.3,71.9,121634,75.9,42.4
2026-04-03,EXP003,73.8,42.5,146256,75.3,13.3
2026-04-03,EXP004,57.3,31.6,22988,67.6,12.3
2026-04-03,EXP005,47.8,74.8,44837,67.4,44.6
2026-04-03,EXP006,55.9,60.1,40647,69.8,30.4
2026-04-03,EXP007,58.1,44.1,145996,90.9,64.5
2026-04-03,EXP008,58.3,29.3,158895,97.9,67.4
2026-04-03,EXP009,95.9,74.9,7969,83.8,54.3
2026-04-03,EXP010,54.0,79.0,47593,80.6,15.6
2026-04-03,EXP011,40.7,37.1,106005,98.3,49.1
2026-04-03,EXP012,83.9,58.5,48769,75.3,71.8
2026-04-03,EXP013,93.3,59.6,114594,65.5,59.1
2026-04-03,EXP014,50.4,57.4,53676,94.6,49.2
2026-04-03,EXP015,94.1,66.1,80575,71.0,35.2
2026-04-03,EXP016,90.5,34.4,120407,94.4,34.3
2026-04-03,EXP017,63.7,58.3,80717,85.6,77.6
2026-04-03,EXP018,88.7,45.7,97333,93.7,64.7
2026-04-03,EXP019,83.5,22.2,66852,95.3,84.8
2026-04-03,EXP020,62.1,68.3,110991,73.1,24.0
2026-04-03,EXP021,50.9,22.1,113392,87.0,89.2
2026-04-03,EXP022,81.4,72.4,117684,67.5,39.2
2026-04-03,EXP023,87.3,66.4,87435,80.3,62.2
2026-04-03,EXP024,57.0,45.2,101725,76.3,83.5
2026-04-03,EXP025,48.6,43.5,162239,87.9,64.7
2026-04-03,EXP026,41.8,70.5,80633,62.1,78.1
2026-04-03,EXP027,83.5,59.1,162180,67.2,37.0
2026-04-03,EXP028,41.3,70.0,82482,91.0,26.3
2026-04-03,EXP029,90.9,23.7,154862,66.2,85.8
2026-04-03,EXP030,86.8,79.3,157239,96.1,69.3
2026-04-03,EXP031,53.0,75.6,117802,68.9,60.2
2026-04-03,EXP032,55.9,42.9,19299,69.4,63.6
2026-04-04,EXP001,69.4,67.5,60575,89.2,77.0
2026-04-04,EXP002,92.9,75.5,4456,81.2,37.9
2026-04-04,EXP003,43.7,70.0,93148,85.3,10.9
2026-04-04,EXP004,46.7,49.7,16089,66.3,50.5
2026-04-04,EXP005,83.7,48.7,55801,78.3,68.6
2026-04-04,EXP006,77.7,43.7,52052,79.2,29.4
2026-04-04,EXP007,87.5,53.7,43331,93.2,55.5
2026-04-04,EXP008,42.9,47.4,32012,87.3,58.9
2026-04-04,EXP009,79.5,28.3,68533,87.2,42.9
2026-04-04,EXP010,40.2,41.8,122004,87.5,8.3
2026-04-04,EXP011,43.3,58.7,53205,83.9,50.8
2026-04-04,EXP012,42.9,63.4,44882,83.4,22.7
2026-04-04,EXP013,56.4,63.2,101031,96.1,67.1
2026-04-04,EXP014,80.7,35.4,102795,75.1,19.3
2026-04-04,EXP015,72.7,44.3,23144,76.9,25.4
2026-04-04,EXP016,40.9,41.0,35445,95.7,91.0
2026-04-04,EXP017,75.8,63.3,1954,71.9,65.9
2026-04-04,EXP018,64.6,31.2,169892,70.7,21.6
2026-04-04,EXP019,56.3,40.9,104644,89.6,25.7
2026-04-04,EXP020,82.7,22.9,76692,81.4,76.0
2026-04-04,EXP021,92.5,63.2,173676,90.1,66.1
2026-04-04,EXP022,71.6,66.1,165437,80.9,32.8
2026-04-04,EXP023,84.7,36.5,15686,83.9,44.3
2026-04-04,EXP024,88.1,20.4,162876,71.7,20.2
2026-04-04,EXP025,41.8,49.3,67407,67.4,50.9
2026-04-04,EXP026,83.1,56.7,45045,67.0,33.7
2026-04-04,EXP027,81.8,56.3,85574,74.2,78.6
2026-04-04,EXP028,81.4,45.0,148962,62.1,55.9
2026-04-04,EXP029,67.8,48.1,22062,66.8,42.6
2026-04-04,EXP030,64.7,24.2,52109,72.4,56.2
2026-04-04,EXP031,49.1,33.2,167414,65.3,48.1
2026-04-04,EXP032,91.2,52.6,41398,83.9,74.1
2026-04-05,EXP001,63.3,81.6,95299,74.2,22.9
2026-04-05,EXP002,43.9,50.8,16132,80.2,35.9
2026-04-05,EXP003,81.2,75.3,47315,96.5,92.9
2026-04-05,EXP004,56.4,59.4,58332,97.2,85.4
2026-04-05,EXP005,60.8,45.3,143654,81.8,8.7
2026-04-05,EXP006,81.3,78.6,159289,83.8,64.3
2026-04-05,EXP007,44.8,76.3,173103,81.1,76.9
2026-04-05,EXP008,87.4,24.7,93963,97.7,28.9
2026-04-05,EXP009,54.6,74.5,82823,97.0,22.3
2026-04-05,EXP010,42.8,53.7,123110,78.7,64.7
2026-04-05,EXP011,59.6,50.0,9820,66.7,66.7
2026-04-05,EXP012,49.3,40.5,170148,98.0,38.1
2026-04-05,EXP013,95.4,60.8,168401,79.1,59.1
2026-04-05,EXP014,50.6,62.9,71719,67.8,86.3
2026-04-05,EXP015,78.3,43.2,32588,70.6,49.9
2026-04-05,EXP016,77.0,79.2,37753,96.7,50.4
2026-04-05,EXP017,48.9,31.1,141522,72.7,90.8
2026-04-05,EXP018,93.2,64.6,150502,69.8,23.1
2026-04-05,EXP019,66.2,45.5,74329,96.5,19.3
2026-04-05,EXP020,63.8,58.1,117087,85.5,70.4
2026-04-05,EXP021,54.9,80.5,110723,74.5,80.7
2026-04-05,EXP022,92.2,72.7,164841,90.3,83.9
2026-04-05,EXP023,58.7,21.3,125515,97.2,19.1
2026-04-05,EXP024,40.9,61.5,121273,77.3,14.5
2026-04-05,EXP025,44.0,54.7,22678,70.1,90.6
2026-04-05,EXP026,53.6,52.1,174397,64.6,87.8
2026-04-05,EXP027,58.1,81.4,27233,65.0,32.9
2026-04-05,EXP028,78.8,20.5,63323,75.9,62.9
2026-04-05,EXP029,47.0,59.3,160109,92.8,68.9
2026-04-05,EXP030,61.0,44.4,143762,84.3,71.2
2026-04-05,EXP031,82.6,80.8,84536,68.1,41.0
2026-04-05,EXP032,87.6,25.5,77370,64.3,57.8
2026-04-06,EXP001,75.2,37.6,125732,92.6,45.4
2026-04-06,EXP002,48.5,61.6,124378,82.5,68.5
2026-04-06,EXP003,76.4,54.7,167179,65.5,83.4
2026-04-06,EXP004,78.1,43.2,31003,96.7,34.3
2026-04-06,EXP005,45.3,23.2,49547,78.3,19.8
2026-04-06,EXP006,88.1,49.5,61140,86.7,45.7
2026-04-06,EXP007,80.1,68.2,104109,75.8,10.8
2026-04-06,EXP008,58.1,60.5,122181,73.0,38.0
2026-04-06,EXP009,68.5,20.6,6122,79.1,56.5
2026-04-06,EXP010,95.0,46.9,92371,83.7,41.2
2026-04-06,EXP011,60.6,53.3,64588,68.9,93.0
2026-04-06,EXP012,41.4,75.6,60257,76.1,66.4
2026-04-06,EXP013,93.2,35.5,80182,76.7,85.5
2026-04-06,EXP014,48.8,67.3,3599,70.0,76.5
2026-04-06,EXP015,51.3,37.9,8542,67.0,61.2
2026-04-06,EXP016,43.4,60.5,16397,92.2,52.7
2026-04-06,EXP017,88.2,45.2,98155,62.9,52.6
2026-04-06,EXP018,54.8,47.6,2820,89.5,18.7
2026-04-06,EXP019,87.7,69.6,103205,97.3,30.2
2026-04-06,EXP020,65.5,29.1,163526,86.5,83.8
2026-04-06,EXP021,64.3,27.4,164990,95.3,46.9
2026-04-06,EXP022,82.9,39.4,5467,73.5,31.4
2026-04-06,EXP023,54.8,22.1,62848,96.7,63.0
2026-04-06,EXP024,81.1,54.9,172464,88.0,39.1
2026-04-06,EXP025,85.1,55.4,71290,84.1,60.3
2026-04-06,EXP026,79.6,28.4,29789,82.4,35.7
2026-04-06,EXP027,81.9,43.5,88070,95.4,58.2
2026-04-06,EXP028,54.7,32.3,74224,90.0,90.6
2026-04-06,EXP029,41.3,50.6,9082,85.3,81.6
2026-04-06,EXP030,40.8,21.2,16640,76.3,62.1
2026-04-06,EXP031,59.2,67.8,62432,93.8,34.8
2026-04-06,EXP032,91.3,47.6,131297,65.7,88.4
2026-04-07,EXP001,95.0,36.9,55062,76.7,50.8
2026-04-07,EXP002,94.1,64.1,28990,94.0,45.6
2026-04-07,EXP003,60.3,48.0,115918,90.7,44.3
2026-04-07,EXP004,44.5,70.2,2117,75.5,90.0
2026-04-07,EXP005,83.4,23.4,80239,84.7,75.8
2026-04-07,EXP006,95.8,59.0,97767,95.8,41.5
2026-04-07,EXP007,50.5,44.6,165601,64.4,84.6
2026-04-07,EXP008,56.2,45.4,124128,77.7,13.7
2026-04-07,EXP009,50.1,81.7,56220,62.7,49.4
2026-04-07,EXP010,52.4,63.2,63128,72.7,58.9
2026-04-07,EXP011,74.0,61.1,70799,87.9,63.2
2026-04-07,EXP012,94.9,61.5,143833,68.2,30.7
2026-04-07,EXP013,52.4,21.7,78858,75.7,58.7
2026-04-07,EXP014,56.8,39.4,149969,65.8,16.6
2026-04-07,EXP015,59.0,31.1,4898,65.5,55.6
2026-04-07,EXP016,47.9,29.0,3873,68.4,62.0
2026-04-07,EXP017,40.8,69.8,166094,98.7,78.6
2026-04-07,EXP018,72.2,22.1,115382,87.3,93.5
2026-04-07,EXP019,68.3,66.5,169728,66.9,88.7
2026-04-07,EXP020,89.4,63.6,160889,86.4,38.1
2026-04-07,EXP021,58.9,63.3,103335,76.2,41.3
2026-04-07,EXP022,71.4,69.2,45070,87.6,43.2
2026-04-07,EXP023,49.7,37.4,60865,98.5,81.4
2026-04-07,EXP024,49.7,50.8,49229,71.8,19.4
2026-04-07,EXP025,77.2,20.7,172585,86.8,20.5
2026-04-07,EXP026,54.1,66.3,30205,88.4,23.4
2026-04-07,EXP027,55.3,50.0,133555,85.5,77.8
2026-04-07,EXP028,55.5,47.2,10852,80.9,70.7
2026-04-07,EXP029,71.3,66.6,7670,95.0,31.3
2026-04-07,EXP030,85.7,23.2,156367,90.5,91.3
2026-04-07,EXP031,67.7,57.6,102224,69.1,69.8
2026-04-07,EXP032,75.6,28.0,4291,97.8,63.7
2026-04-08,EXP001,78.7,61.7,135585,77.4,86.6
2026-04-08,EXP002,74.7,31.1,27846,79.2,12.7
2026-04-08,EXP003,93.0,76.8,100666,78.9,17.5
2026-04-08,EXP004,54.0,47.4,53221,82.0,32.7
2026-04-08,EXP005,89.2,45.2,68893,98.1,54.8
2026-04-08,EXP006,78.5,55.8,38316,87.6,18.9
2026-04-08,EXP007,79.8,80.1,61690,73.8,10.9
2026-04-08,EXP008,82.8,34.1,164100,75.5,8.6
2026-04-08,EXP009,90.4,74.5,20613,65.7,89.1
2026-04-08,EXP010,40.9,67.8,60605,67.1,73.6
2026-04-08,EXP011,72.4,78.8,165902,95.9,19.3
2026-04-08,EXP012,87.0,70.3,83632,69.6,86.4
2026-04-08,EXP013,95.6,43.1,19919,97.9,10.4
2026-04-08,EXP014,60.3,32.6,104742,62.8,47.2
2026-04-08,EXP015,71.4,54.1,56606,86.8,74.4
2026-04-08,EXP016,69.6,37.5,2908,76.9,38.4
2026-04-08,EXP017,55.4,74.1,122687,96.1,93.3
2026-04-08,EXP018,62.3,46.6,89208,90.6,38.4
2026-04-08,EXP019,40.4,33.0,103510,84.7,33.0
2026-04-08,EXP020,78.6,65.3,67590,87.5,44.9
2026-04-08,EXP021,68.7,58.4,85027,68.7,44.8
2026-04-08,EXP022,62.1,49.4,70383,83.7,14.6
2026-04-08,EXP023,62.5,62.5,74004,84.8,67.3
2026-04-08,EXP024,79.4,77.1,60777,80.3,92.0
2026-04-08,EXP025,94.1,79.8,28813,81.5,43.8
2026-04-08,EXP026,84.1,46.5,66907,65.1,31.5
2026-04-08,EXP027,49.4,34.9,140114,78.6,37.7
2026-04-08,EXP028,40.9,25.5,148930,81.3,81.3
2026-04-08,EXP029,53.5,79.2,34366,96.5,74.0
2026-04-08,EXP030,57.5,57.9,44549,81.7,77.0
2026-04-08,EXP031,43.5,80.0,12887,90.3,58.6
2026-04-08,EXP032,53.6,70.3,160495,87.5,49.1
2026-04-09,EXP001,60.1,37.0,102700,79.0,83.2
2026-04-09,EXP002,70.5,75.7,150904,72.9,64.9
2026-04-09,EXP003,95.1,20.1,6512,78.7,24.5
2026-04-09,EXP004,90.2,30.4,106193,91.2,90.0
2026-04-09,EXP005,68.7,46.2,67879,94.9,83.8
2026-04-09,EXP006,42.6,20.5,120111,80.5,16.1
2026-04-09,EXP007,54.9,60.1,83741,96.9,20.0
2026-04-09,EXP008,93.9,58.7,16822,76.5,28.1
2026-04-09,EXP009,50.2,37.7,122503,95.3,17.7
2026-04-09,EXP010,65.1,73.4,101906,65.7,47.8
2026-04-09,EXP011,85.4,62.2,78700,77.5,26.4
2026-04-09,EXP012,88.3,43.3,162138,94.7,19.5
2026-04-09,EXP013,73.1,50.8,64662,89.3,92.1
